Participant,version,ParticipantID,Age,Gender,Subj_Hunger,Hrs_Last_Meal,Trial,Block,Image,Craving_rating,Resp_Key,Descision_Time,Post_Desire,date,BottomRight,PsychoPy_Experiment,Choice,Choice_EC
0,version3,0105a,22,female,7,14,1,1,0007.jpg,7,right,3.136692213,6,2018_Feb_07_0909,TRUE,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,2,1,0021.jpg,2,left,2.524421732,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,3,1,0150.jpg,6,right,3.273988427,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,4,1,0148.jpg,3,left,2.109670954,3,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,5,1,0009.jpg,5,left,3.154016258,3,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,6,1,0121.jpg,2,left,1.637095484,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,7,1,0042.jpg,3,left,2.094781023,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,8,1,0027.jpg,7,right,0.869409975,7,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,9,1,0043.jpg,6,right,1.945135545,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,10,1,0117.jpg,6,right,1.212707559,5,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,11,1,0138.jpg,4,left,1.310598235,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,12,1,0124.jpg,3,left,2.419177702,3,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,13,1,0048.jpg,4,left,1.106764144,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,14,1,0036.jpg,3,left,1.020770259,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,15,1,0094.jpg,5,right,1.161673574,2,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,16,1,0006.jpg,5,right,1.737063186,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,17,1,0013.jpg,1,left,1.38295245,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,18,1,0016.jpg,7,right,1.433325988,5,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,19,1,0128.jpg,4,left,1.68605848,3,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,20,1,0063.jpg,6,right,1.074515758,6,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,21,2,0074.jpg,2,left,1.296050602,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,22,2,0089.jpg,1,left,1.091032657,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,23,2,0157.jpg,6,right,1.328213263,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,24,2,0055.jpg,4,left,1.349889674,5,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,25,2,0060.jpg,7,right,1.399986719,5,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,26,2,0186.jpg,6,right,1.142177119,5,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,27,2,0056.jpg,7,right,0.665873809,7,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,28,2,0082.jpg,7,right,1.329321956,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,29,2,0080.jpg,3,left,3.462150798,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,30,2,0083.jpg,3,left,0.921653471,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,31,2,0049.jpg,4,left,1.157741381,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,32,2,0062.jpg,7,right,1.245009674,6,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,33,2,0180.jpg,4,left,0.990478763,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,34,2,0189.jpg,3,left,1.449164632,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,35,2,0400.jpg,3,left,2.302519537,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,36,2,0244.jpg,5,right,1.44996574,3,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,37,2,0193.jpg,3,left,1.399971022,4,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,38,2,0090.jpg,1,left,1.687060017,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,39,2,0183.jpg,6,right,2.690742278,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,40,2,0155.jpg,5,right,3.307344902,6,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,41,3,0166.jpg,1,left,0.871733914,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,42,3,0120.jpg,6,right,1.212703635,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,43,3,0106.jpg,4,left,0.903910459,5,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,44,3,0293.jpg,4,left,1.538018841,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,45,3,0163.jpg,5,right,1.774271864,3,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,46,3,0331.jpg,4,left,1.19199616,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,47,3,0182.jpg,3,left,1.599880166,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,48,3,0103.jpg,2,left,0.628474664,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,49,3,0465.jpg,4,left,1.142224208,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,50,3,0132.jpg,7,left,0.833436465,7,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,51,3,0114.jpg,6,right,0.898964355,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,52,3,0441.jpg,3,left,1.157790885,2,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,53,3,0097.jpg,2,left,1.053857485,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,54,3,0164.jpg,6,right,1.878202245,4,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,55,3,0111.jpg,4,right,1.736071611,3,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,56,3,0165.jpg,4,left,1.498789584,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,57,3,0292.jpg,7,right,1.262681751,6,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,58,3,0357.jpg,3,left,0.986192501,1,2018_Feb_07_0909,,exp_resist_1,RESIST,0
0,version3,0105a,22,female,7,14,59,3,0514.jpg,7,right,1.141270665,5,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105a,22,female,7,14,60,3,0173.jpg,6,right,1.057975617,3,2018_Feb_07_0909,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,1,1,0121.jpg,2,left,1.293865621,2,2018_Feb_08_1402,TRUE,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,2,1,0043.jpg,6,right,1.704796284,4,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,3,1,0150.jpg,7,right,7.716530951,4,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,4,1,0042.jpg,2,left,2.112559951,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,5,1,0138.jpg,1,left,1.482142485,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,6,1,0036.jpg,5,right,1.448925253,4,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,7,1,0094.jpg,1,left,1.074472089,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,8,1,0013.jpg,1,left,1.075502601,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,9,1,0027.jpg,7,left,1.774404083,5,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,10,1,0063.jpg,6,left,1.718292237,6,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,11,1,0006.jpg,1,left,1.718334798,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,12,1,0048.jpg,4,right,0.919455622,2,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,13,1,0117.jpg,6,left,1.906605021,4,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,14,1,0128.jpg,1,left,1.279369945,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,15,1,0124.jpg,1,left,1.361754694,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,16,1,0148.jpg,4,right,4.82152567,4,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,17,1,0007.jpg,7,right,2.303598126,7,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,18,1,0021.jpg,1,left,1.445045895,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,19,1,0016.jpg,6,left,1.734974504,3,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,20,1,0009.jpg,5,right,2.881921351,3,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,21,2,0183.jpg,6,left,2.351447168,6,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,22,2,0155.jpg,5,right,1.228422126,4,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,23,2,0080.jpg,6,left,4.482639932,4,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,24,2,0049.jpg,2,right,1.973068161,3,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,25,2,0062.jpg,6,right,2.557416888,5,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,26,2,0244.jpg,1,left,1.192021296,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,27,2,0056.jpg,3,left,1.737104046,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,28,2,0180.jpg,1,left,5.536786441,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,29,2,0055.jpg,1,left,1.329357585,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,30,2,0400.jpg,3,left,1.146031642,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,31,2,0189.jpg,4,right,2.590808891,1,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,32,2,0186.jpg,3,left,1.332172021,2,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,33,2,0083.jpg,5,left,1.652703552,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,34,2,0089.jpg,1,left,1.756534645,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,35,2,0090.jpg,3,right,1.378336446,1,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,36,2,0082.jpg,1,left,1.140120842,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,37,2,0193.jpg,1,left,1.226294697,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,38,2,0074.jpg,4,left,1.548737231,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,39,2,0157.jpg,1,left,1.277120871,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,40,2,0060.jpg,7,right,1.397804776,7,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,41,3,0097.jpg,3,left,0.883348491,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,42,3,0357.jpg,4,right,1.074444319,4,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,43,3,0331.jpg,7,left,5.060834871,5,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,44,3,0182.jpg,4,right,1.940036868,1,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,45,3,0164.jpg,7,right,3.560001618,3,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,46,3,0166.jpg,1,left,1.344990324,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,47,3,0132.jpg,1,left,6.699379309,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,48,3,0120.jpg,7,right,1.583205928,3,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,49,3,0293.jpg,7,right,2.060339236,2,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,50,3,0441.jpg,4,left,1.515630476,2,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,51,3,0163.jpg,6,right,2.931915329,5,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,52,3,0165.jpg,1,left,1.073502552,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,53,3,0514.jpg,4,right,1.173393916,4,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,54,3,0103.jpg,1,left,1.211588029,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,55,3,0173.jpg,7,left,3.085721987,3,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,56,3,0292.jpg,7,right,1.346182023,7,2018_Feb_08_1402,,exp_resist_1,DISTRACT,1
0,version3,0105b,22,female,5,6,57,3,0114.jpg,5,left,1.208332289,2,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,58,3,0111.jpg,5,left,1.702145148,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,59,3,0465.jpg,2,left,1.839869915,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,0105b,22,female,5,6,60,3,0106.jpg,1,left,1.223412344,1,2018_Feb_08_1402,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,1,1,0124.jpg,1,left,1.058877081,1,2018_Feb_12_1206,TRUE,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,2,1,0094.jpg,1,left,1.14109038,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,3,1,0021.jpg,1,left,1.29492028,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,4,1,0042.jpg,4,right,1.961502228,2,2018_Feb_12_1206,,exp_resist_1,DISTRACT,1
0,version3,310,27,female,4,12,5,1,0009.jpg,5,right,2.319174722,4,2018_Feb_12_1206,,exp_resist_1,DISTRACT,1
0,version3,310,27,female,4,12,6,1,0063.jpg,1,left,1.092205997,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,7,1,0007.jpg,1,left,0.787213029,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,8,1,0016.jpg,3,right,2.571989234,2,2018_Feb_12_1206,,exp_resist_1,DISTRACT,1
0,version3,310,27,female,4,12,9,1,0150.jpg,1,left,0.732378003,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,10,1,0013.jpg,2,left,1.874269489,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,11,1,0048.jpg,1,left,3.461218339,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,12,1,0043.jpg,1,left,1.224369506,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,13,1,0128.jpg,1,left,1.090102414,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,14,1,0121.jpg,2,left,1.362786111,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,15,1,0027.jpg,1,left,1.190112104,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,16,1,0006.jpg,3,left,1.157711975,3,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,17,1,0117.jpg,1,left,1.262009122,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,18,1,0148.jpg,1,left,0.66178346,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,19,1,0036.jpg,2,left,1.431286126,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,20,1,0138.jpg,1,left,0.80382255,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,21,2,0049.jpg,2,left,1.29387679,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,22,2,0089.jpg,3,left,2.573880919,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,23,2,0062.jpg,2,left,1.858315884,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,24,2,0080.jpg,1,left,0.953854894,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,25,2,0060.jpg,1,left,1.582175719,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,26,2,0055.jpg,1,left,1.174307914,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,27,2,0189.jpg,3,left,2.097521249,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,28,2,0183.jpg,4,left,2.18204037,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,29,2,0186.jpg,1,left,0.698961852,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,30,2,0056.jpg,4,left,2.320253529,3,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,31,2,0180.jpg,1,left,0.699062368,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,32,2,0193.jpg,1,left,1.074488389,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,33,2,0244.jpg,1,left,0.546198081,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,34,2,0155.jpg,1,left,1.27936904,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,35,2,0083.jpg,5,left,2.352504845,3,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,36,2,0090.jpg,3,right,2.501401634,3,2018_Feb_12_1206,,exp_resist_1,DISTRACT,1
0,version3,310,27,female,4,12,37,2,0082.jpg,3,right,2.403615663,3,2018_Feb_12_1206,,exp_resist_1,DISTRACT,1
0,version3,310,27,female,4,12,38,2,0400.jpg,1,left,1.125528273,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,39,2,0074.jpg,2,left,1.178349063,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,40,2,0157.jpg,1,left,0.850084472,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,41,3,0331.jpg,2,left,1.173370976,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,42,3,0164.jpg,1,left,0.683433854,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,43,3,0293.jpg,3,left,2.06141925,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,44,3,0103.jpg,1,left,1.603894934,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,45,3,0120.jpg,1,left,1.447763136,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,46,3,0163.jpg,4,left,1.962577715,3,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,47,3,0165.jpg,1,left,0.870592671,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,48,3,0182.jpg,2,left,1.174510756,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,49,3,0357.jpg,1,left,0.748997485,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,50,3,0132.jpg,4,left,1.668556943,5,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,51,3,0166.jpg,4,right,1.598887265,4,2018_Feb_12_1206,,exp_resist_1,DISTRACT,1
0,version3,310,27,female,4,12,52,3,0465.jpg,3,left,1.192195463,2,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,53,3,0514.jpg,1,left,0.887150878,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,54,3,0097.jpg,1,left,0.546080964,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,55,3,0111.jpg,5,right,2.627959814,5,2018_Feb_12_1206,,exp_resist_1,DISTRACT,1
0,version3,310,27,female,4,12,56,3,0106.jpg,4,left,1.977156097,3,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,57,3,0173.jpg,5,right,1.582171191,4,2018_Feb_12_1206,,exp_resist_1,DISTRACT,1
0,version3,310,27,female,4,12,58,3,0441.jpg,2,left,0.716792955,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,59,3,0114.jpg,1,left,0.458226114,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,310,27,female,4,12,60,3,0292.jpg,1,left,0.474587214,1,2018_Feb_12_1206,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,1,1,0128.jpg,3,left,2.253516591,3,2018_Feb_13_1208,TRUE,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,2,1,0124.jpg,2,left,1.125481031,2,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,3,1,0148.jpg,4,left,1.366520784,3,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,4,1,0117.jpg,6,right,2.679093095,5,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,5,1,0016.jpg,7,right,1.007806965,6,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,6,1,0094.jpg,1,left,2.899592477,1,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,7,1,0007.jpg,5,right,2.74575777,5,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,8,1,0036.jpg,2,left,1.382145883,2,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,9,1,0009.jpg,3,left,1.157756904,2,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,10,1,0043.jpg,5,right,1.757573562,4,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,11,1,0027.jpg,5,right,1.362646279,4,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,12,1,0063.jpg,3,left,2.199716626,3,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,13,1,0121.jpg,4,left,1.383194499,3,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,14,1,0048.jpg,6,right,1.449883321,6,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,15,1,0006.jpg,4,left,1.365441984,3,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,16,1,0013.jpg,2,left,0.853879893,2,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,17,1,0138.jpg,3,left,0.870555721,3,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,18,1,0150.jpg,5,right,1.41653559,5,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,19,1,0021.jpg,1,left,0.852805621,1,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,20,1,0042.jpg,3,left,0.970528283,3,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,21,2,0157.jpg,6,right,1.87428051,5,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,22,2,0244.jpg,2,left,0.833418303,2,2018_Feb_13_1208,,exp_resist_1,RESIST,0
0,version3,321,22,female,6,16,23,2,0082.jpg,7,right,1.395222792,6,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
0,version3,321,22,female,6,16,24,2,0083.jpg,5,right,1.294932687,4,2018_Feb_13_1208,,exp_resist_1,DISTRACT,1
